,회사명,거래소코드,회계년도,한계기업여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,직원증감률,자산대비_장기금융부채비율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
29,삼부토건(주),001470,2012.0,1,-0.45,121355.93,61204.6,6.68,-4.83,-1.6,-1.83,-17.38,-2.68,-71.41,93.32,104.79,-9.6,9.97,1.95,13.07,7.92,4.04,6.01,5.93,252.39,57.96,14.26,137.88,4.46,95.54,345.25,66.43,2.59,67.65,115.39,-29.29,68.65,461.24,0.38,6.07,15.34,0.41,3.92,0.93,4.01,5.86,0.76,2.03,0.36,-91.05,0.0,0.0,141419.0,35488.0,-42.13998815726763,2421.0,0.85,57076.0,8.119916728244887,3.502961891879285,1.315879472852291,-16.289365182884367,721129.0,31.934901624467738,-7.633832444803568,-5.564648117839607,0.03502961891879285,1,0,-5.564648117839607,-189.25276752767527,1.0,1,1,0,0,1,0.011338142777128466,132303.0,-20325324063.3483,5.213873330720277,-1142596743.633885,-6.674096949766128,3,-367.0,-7.79408829005901e-06,-41090.0,-0.0008755107401979
30,(주)동양,001520,2012.0,1,0.34,361295.09,91001.99,19.25,-8.4,2.46,-4.08,-67.69,-4.78,-105.71,80.75,96.74,-12.62,12.17,1.83,9.86,10.99,6.45,8.28,8.25,51.56,26.5,23.61,36.06,6.9,93.1,105.57,36.72,3.94,185.33,83.28,-46.16,77.88,461.24,0.49,5.81,13.39,0.53,8.49,2.35,8.17,3.95,0.66,1.02,0.48,3.53,0.0,0.0,-156668.0,2086.0,31.023994876173315,155.0,1.47,497592.0,6.897741912532994,14.629146927094757,-6.387645738904468,-6.530734538845727,2499871.0,-33.6635762937579,-43.036343052028094,-9.187858900738311,0.14629146927094758,1,0,-9.187858900738311,-119.53625584078691,1.0,0,0,1,0,1,0.1435367042473173,234618.0,-31501033562.710464,5.164150771386816,3060256529.9838862,-6.674096949766128,4,-133194.0,-5.775248494478918e-05,-355720.0,-0.0001590926460438
31,(주)조비,001550,2012.0,0,-0.69,5454.11,3852.18,14.79,-13.18,-3.21,-7.73,-49.92,-7.85,-61.98,85.21,105.49,-6.99,7.94,-3.07,11.74,6.93,5.51,7.08,6.69,14.12,50.31,81.25,101.26,18.03,81.97,114.1,69.95,0.47,21.23,2.35,-21.61,67.39,373.74,0.59,3.79,4.7,0.69,59.92,6.13,1.42,6.92,1.19,1.25,0.47,-13.5,0.0,0.0,-1969.0,0.0,-11.326082640252377,0.0,0.23,476.0,18.030557753164558,0.5884098101265823,-4.233355431385548,-1.5481695322279845,40195.0,32.407407407407405,20.14121144555927,-9.448818897637794,0.005884098101265823,1,0,-9.448818897637794,-1102.4844720496894,1.0,0,1,0,0,1,0.0,14586.0,3473075294.144907,5.164150771386816,5420898438.234446,-0.8277828744494451,3,-53.0,-2.4782885468547427e-05,-10630.0,-0.0006773709784105
32,케이비아이동국실업(주),001620,2018.0,1,-1.68,111957.44,6858.44,7.22,-1.55,-2.1,-1.81,-5.48,-2.12,-35.97,92.78,101.87,-1.05,1.05,-0.58,11.37,1.01,1.81,4.24,4.2,553.05,35.66,25.22,55.42,31.45,68.55,653.05,59.7,11.84,163.64,182.93,-24.07,29.95,95.24,1.16,3.61,24.42,1.72,6.89,4.46,12.65,7.9,1.8,2.35,1.24,2.74,0.0,0.0,138583.0,140.0,33.4401332513847,1690.0,3.55,31034.0,31.44844662117968,5.4419549934855755,3.856324371970031,1.954189450951924,366919.0,-1.3080635486657972,8.12668721083802,5.3977272727272725,0.05441954993485576,1,0,5.3977272727272725,-54.76299042445629,0.0,0,0,1,0,1,0.048574064837365746,179342.0,-121815162562.47026,2.3404237334034605,-7318850796.082268,-4.208697833276403,2,-131701.0,-0.0003230565935006,-221139.0,-0.0008499217561875
33,(주)신화다이나믹스,001770,2017.0,0,-3.14,3168.29,565.87,10.91,-3.39,-2.56,-2.96,-5.46,-3.17,-34.22,89.09,102.95,-1.96,0.92,-2.15,7.21,0.88,1.76,3.11,3.07,506.4,70.04,36.6,233.81,52.44,47.56,606.4,158.22,19.54,136.16,73.14,25.77,26.34,50.23,0.87,1.61,10.09,1.91,5.27,1.76,4.11,2.17,2.99,4.07,0.76,0.89,0.33,0.0,24396.0,0.0,-65.16468560021777,0.0,0.0,1625.0,48.32479662548961,2.448026514010244,-5.36610401459854,0.1994813484939158,19196.0,-18.472017485894373,-12.662666229564277,0.0,0.02448026514010244,1,0,0.0,-252.94117647058823,1.0,1,0,0,1,1,0.0271749460852693,32078.0,-195119402877.89835,7.191380572470883,-2177447893.438344,0.6164845263245305,2,-3108.0,-0.0003700254503416,-3230.0,-0.000452105689945
34,(주)알루코,001780,2012.0,0,0.39,69703.06,17830.06,10.68,-2.65,1.65,-2.03,-6.79,-2.18,-32.81,89.32,97.95,-4.84,5.1,1.87,9.77,4.82,5.55,7.03,6.71,382.89,53.12,25.54,113.31,30.08,69.92,482.88,99.81,5.33,151.9,34.47,-0.1,57.74,191.96,0.76,2.57,12.54,1.09,16.24,2.22,4.94,3.95,1.53,1.82,0.73,36.85,0.0,0.0,60398.0,2330.0,-18.739433050516304,0.0,1.28,60687.0,30.07754083504828,13.545540174366439,-3.938128900981799,-15.74033994170779,210035.0,-1.7240624863256466,-6.268284507608768,-15.451895043731778,0.13545540174366438,1,0,-15.451895043731778,-70.49209986732602,0.0,1,0,1,0,1,0.06201918954599978,134754.0,-53485065728.695564,5.164150771386816,-1937405.124783537,-0.6655194130760984,1,-18270.0,-6.484568955525928e-05,-102330.0,-0.00024334635249
35,디엘건설(주),001880,2012.0,0,0.66,18852.3,18689.53,9.32,-6.95,2.22,-5.89,-60.15,-9.14,-48.89,90.68,97.5,-3.69,3.69,-2.76,5.86,3.29,3.46,7.64,7.35,-43.27,63.74,1.85,175.82,6.83,93.17,56.73,153.32,27.41,2048.33,2587.2,22.17,42.26,461.24,0.85,8.65,7.03,0.94,2.84,1.41,30.29,3.28,2.28,73.6,0.69,-87.95,0.0,0.0,-35922.0,49299.0,-63.618252585436366,0.0,0.52,244169.0,6.825671637800223,38.93868658574541,0.10606369844451062,5.373342637822749,216952.0,-46.38769295390108,-1.910618184496067,3.5483870967741935,0.3893868658574541,1,0,3.5483870967741935,-270.49210014034134,0.0,1,0,1,0,1,0.21608911573060022,40844.0,-114846834317.67273,5.213873330720277,-3365881334.639086,-6.674096949766128,2,24971.0,0.0001956584782949,-10.0,-7.775979863358505e-08
36,한국유리공업(주),002000,2013.0,0,-14.32,39869.42,-1451.12,12.2,-8.95,-3.28,-4.58,-5.86,-6.5,-41.98,87.8,107.57,0.67,-0.64,-4.91,15.34,-0.56,-1.57,14.67,14.49,597.09,31.91,32.49,46.87,78.44,21.56,697.09,178.39,42.72,76.25,55.48,14.02,1.88,2.4,0.51,0.65,4.72,2.43,9.07,2.34,4.95,6.49,0.76,1.2,1.04,-0.41,0.0,0.0,19621.0,0.0,19.136855114397328,137.0,77.18,10708.0,78.44153669202963,1.6917768396572208,-3.7387057869866944,-3.8603884990587027,449221.0,-4.942686963797153,-5.960649962519702,-28.809523809523807,0.01691776839657221,0,1,-28.809523809523807,-9.389300931039925,1.0,0,0,0,0,1,0.0,496491.0,-90452893868.25934,8.405309314463894,807426881.4280328,0.29128213101637324,3,-301.0,-1.1659485269799694e-05,3849.0,8.83676266126561e-05
37,(주)코오롱,002020,2013.0,1,0.73,469265.25,89838.57,10.99,-1.92,2.41,-2.22,-6.46,-3.16,-67.7,89.01,98.26,-2.4,2.03,0.13,7.17,1.98,3.07,6.7,6.8,891.4,47.15,10.94,89.21,21.92,78.08,991.4,85.89,7.15,385.17,372.68,-7.74,41.45,189.12,1.16,4.97,67.4,1.51,5.81,2.47,21.7,5.15,2.43,9.63,1.06,47.96,1.06,45.38,371715.0,21837.0,-44.35576567537677,9509.0,16.14,715184.0,21.915804344941403,18.94244646427566,-3.617001723147616,83.6329979344583,1995459.0,-9.168000421532401,-12.23603994633,51.162790697674424,0.18942446464275658,1,0,51.162790697674424,-71.4186362739908,0.0,1,0,1,0,1,0.0685818309653941,827445.0,-31405722386.58011,8.684002751584954,690164983.4834018,-5.713317599470819,1,-46518.0,0.0037695689424667,-657387.0,-0.0099965785205735
38,(주)비비안,002070,2013.0,1,-3.13,35881.7,1926.41,55.5,-2.49,-2.98,-2.7,-4.03,-3.24,-81.72,44.5,102.86,-0.8,0.8,-1.84,14.89,0.76,2.34,4.5,4.76,1840.47,56.66,57.29,130.75,59.53,40.47,1900.38,155.13,7.23,31.48,18.44,20.14,22.26,37.39,1.09,1.73,35.19,2.94,19.68,3.94,3.65,7.93,2.55,3.6,1.2,-5.67,1.97,0.0,111633.0,0.0,-37.72878507813813,0.0,0.0,612.0,61.74325262234328,0.2671450833518851,5.877867181831207,-1.566660749156755,92644.0,1.4553357529156925,-6.557574540708765,2.027883396704689,0.002671450833518851,1,0,2.027883396704689,-126.10156833457805,0.0,1,0,0,0,1,0.0,141447.0,-473563018471.4128,8.405309314463894,2784185692.960514,0.8598308278919004,3,-58006.0,-0.0016398043475943,59440.0,0.0016737634657732
39,동성제약(주),002210,2014.0,1,-1.17,12991.68,1409.22,48.2,-14.96,-1.28,-8.38,-18.7,-9.43,-50.29,51.8,102.5,-0.06,1.93,-7.3,16.57,1.79,1.95,3.91,3.97,168.87,64.85,14.68,184.52,41.41,58.59,255.46,134.07,11.04,325.54,100.12,16.48,29.83,72.04,0.56,1.25,3.36,1.01,6.7,1.04,5.74,1.71,1.54,2.27,0.52,24.73,0.0,0.0,19498.0,0.0,-50.270310145324636,0.0,3.73,6423.0,41.414675564559374,4.783858666507776,5.644818632465182,-0.08695922233609739,47189.0,-9.554482018250134,-2.683072830063186,-2.684563758389262,0.04783858666507776,0,0,-2.684563758389262,774.9632892804699,0.0,1,0,0,0,0,0.01434134272830014,55605.0,-60829784657.417984,-2.3968510558758984,-2088936722.540574,0.09055033236243422,1,-44025.0,-0.0004176458029629,-135961.0,-0.0026232995564465
40,한일철강(주),002220,2012.0,1,0.84,1220.02,4720.7,9.24,-8.6,2.09,-3.86,-5.72,-6.52,-91.32,90.76,96.74,2.2,3.06,-2.48,2.47,2.69,2.71,6.43,5.11,1482.05,28.07,18.53,39.02,52.58,47.42,1548.98,81.87,14.13,226.4,62.88,-6.22,32.53,61.86,0.45,0.91,15.11,0.89,13.06,1.8,8.04,4.03,0.64,1.6,0.63,80.89,0.29,0.0,147305.0,0.0,-16.403421807639734,1597.0,1.5,9000.0,52.57569392832908,2.9081978867095355,-18.126813885133615,-27.642240028649447,222611.0,-7.973801497703673,-11.065394026129912,-5.172413793103448,0.029081978867095355,1,0,-5.172413793103448,-684.0819259791591,0.0,1,1,0,0,1,0.05233836169297154,162706.0,-112451904901.96149,5.164150771386816,-4053250396.707252,-2.3777486703183297,3,-2.0,-9.625307612923713e-08,0.0,0.0
41,(주)한진,002320,2017.0,1,0.35,412911.58,58159.77,5.27,-2.59,1.0,-1.88,-6.1,-2.11,-75.01,94.73,98.81,-7.69,3.21,0.45,12.32,2.97,3.47,6.45,5.44,1107.97,20.08,1.49,25.12,35.42,64.58,1197.92,71.89,16.41,3126.87,300.55,-7.85,38.9,109.82,0.73,2.21,30.27,1.08,57.41,3.9,245.77,8.32,0.9,1.4,1.41,71.11,0.57,27.71,541779.0,49299.0,63.30105333277821,10897.0,14.05,603182.0,35.42340278994706,24.581446811285307,-3.30033835679815,-6.011785055902703,1961164.0,12.847413354382395,2.708459409656823,-29.713211095439583,0.24581446811285307,0,1,-29.713211095439583,93.22946175637394,0.0,0,1,1,1,1,0.18601444231172873,869224.0,-130976135516.36154,9.658752191920218,1646730625.0041952,-3.50721493024036,3,-481778.0,-0.0059145613762993,58908.0,0.0006609575477874
42,범양건영(주),002410,2012.0,1,-4.02,-63421.72,5376.92,-5.42,-117.61,-10.25,-34.52,-175.77,-46.36,-259.23,105.42,136.25,-7.71,7.67,-32.27,4.55,2.99,2.31,17.93,9.05,111.06,49.0,10.07,96.08,5.0,95.0,211.06,61.94,9.22,51.03,41.47,-30.11,0.05,1.03,0.29,12.39,2.25,0.3,2.79,0.87,2.41,6.37,0.54,1.96,0.22,0.0,0.0,0.0,6805.0,22338.0,-63.86086247418001,35986.0,0.46,61.0,8.197101511809155,0.03290059167129612,-37.17103047178497,-9.146748564561356,93952.0,111.73540136613424,-53.181028724114896,-55.06072874493927,0.00032900591671296124,1,1,-55.06072874493927,-86.87094873305834,0.0,1,1,0,0,1,0.0,15198.0,-18345956806.73758,5.213873330720277,-13102305129.398376,-2.0779222698128006,3,0.0,0.0,0.0,0.0
43,세기상사(주),002420,2012.0,1,-0.44,2334.5,432.87,13.12,-9.56,-0.05,-1.12,-1.9,-1.12,-28.64,86.88,105.19,-7.09,7.09,-0.29,25.29,6.06,2.04,5.9,5.9,1390.69,17.31,0.19,20.94,58.92,41.08,1490.69,66.46,5.74,0.0,258.83,-8.74,23.76,40.32,0.12,0.2,3.0,0.29,112.05,0.67,364.64,1.39,0.14,0.39,0.34,1.05,0.0,0.0,3038.0,2400.0,169.04477967920815,0.0,0.0,687.0,58.91821655062739,1.3323507165991118,-1.3714613618974751,-0.9871782960141224,42636.0,-1.9335679008360502,1.2439873942610713,2.3255813953488373,0.013323507165991118,1,0,2.3255813953488373,-50.535987748851454,1.0,0,0,0,0,1,0.0,30380.0,-19640649912.320652,8.167756805621416,187072125.76043478,-0.979455536522663,3,0.0,0.0,0.0,0.0
44,(주)한탑,002680,2014.0,1,-1.01,7209.4,2296.82,11.52,-3.58,-1.76,-3.01,-7.9,-3.44,-36.27,88.48,102.22,-2.21,2.08,-1.26,5.96,1.92,2.75,3.21,3.34,376.26,52.52,21.21,110.6,35.79,64.21,462.8,91.15,4.94,225.79,17.05,-5.1,56.02,156.5,0.84,2.3,10.62,1.32,52.62,1.95,8.09,3.3,1.8,2.85,0.75,-5.07,0.0,0.0,2364.0,0.0,-31.024909883251734,0.0,0.39,7358.0,35.80756830641686,5.465999078847668,4.8967505649497385,18.609973160050856,64102.0,4.189002247968183,2.1424012284580445,-12.413793103448276,0.05465999078847668,0,0,-12.413793103448276,-10.855094726062468,1.0,1,0,1,0,1,0.05761658368316574,48202.0,-36144150314.93477,-2.3968510558758984,5403531578.492814,-0.435568704799474,3,0.0,0.0,27402.0,0.0005503042480553
45,신일전자(주),002700,2015.0,0,-8.05,4885.83,532.2,13.01,-7.71,-5.96,-9.71,-16.82,-10.83,-23.49,86.99,104.84,-1.49,0.5,-9.09,6.23,0.46,1.48,5.78,4.21,28.73,57.38,32.07,134.64,57.9,42.1,128.73,158.65,16.46,160.86,115.3,21.21,14.09,24.33,1.26,2.18,3.06,2.98,6.8,3.03,6.62,4.79,3.2,4.66,1.31,-18.28,0.0,0.0,-7523.0,0.0,-50.40297127086423,0.0,0.76,3910.0,57.90117694549216,4.932322480541925,-13.084522021336081,-0.17325017325017325,33785.0,-12.461380020597321,-6.031729364100141,-0.8264462809917356,0.049323224805419244,1,0,-0.8264462809917356,-100.91185410334347,1.0,1,0,0,0,1,0.030871330703731055,45900.0,-71017315407.15445,-3.4175514570187913,6164835439.730012,0.13751586477341807,4,19171.0,0.0002024486101435,949947.0,0.0029066129104074
46,(주)TCC스틸,002710,2013.0,1,-0.59,40058.31,11200.07,5.34,-3.98,-1.06,-3.66,-8.85,-5.5,-108.49,94.66,101.55,-2.16,2.24,-1.61,7.52,2.09,3.4,5.16,5.46,1064.71,40.47,53.26,67.98,37.84,62.16,1134.48,141.27,8.87,58.23,33.1,11.82,46.96,124.1,0.92,2.32,28.62,1.52,12.53,4.54,4.6,7.22,1.54,3.33,1.27,41.41,0.87,45.38,179164.0,5000.0,-19.71733867767283,134.0,1.33,165934.0,37.83972676560439,30.51889889628459,-0.6041892894880204,8.836533515009107,323674.0,-8.965083916300514,-0.10053117962568092,-2.507836990595611,0.3051889889628459,1,0,-2.507836990595611,-128.3052453938091,0.0,1,0,1,0,1,0.2767638017539598,205739.0,-86396561510.27272,8.405309314463894,9465147218.887632,-1.882742656449553,3,-719.0,0.0006607690036014,-881.0,-8.113933573429371e-06
47,국제약품(주),002720,2013.0,1,0.75,32132.83,1279.45,39.66,1.39,1.0,1.44,3.75,1.54,13.77,60.34,99.13,-1.09,1.06,2.54,21.68,1.06,2.16,4.02,4.02,288.08,59.88,30.94,149.22,49.67,50.33,377.59,226.18,2.89,190.87,56.65,33.4,29.64,59.67,1.04,2.12,7.8,2.03,9.95,2.48,6.05,3.12,2.53,3.12,1.08,8.46,0.97,5.33,22242.0,0.0,-37.1151356617598,0.0,1.04,25379.0,49.670870553772,21.611840144425237,2.181441648393721,-6.705838229778722,47119.0,5.378306113600232,-4.975230342042155,0.0,0.21611840144425237,0,0,0.0,52.11204979991108,0.0,1,0,1,0,0,0.27469206863352946,58329.0,-63908366845.9991,8.405309314463894,7889243886.798825,0.38418474207041065,0,-4250.0,-5.6377604295776354e-05,-97731.0,-0.0007322023793473
48,진흥기업(주),002780,2012.0,1,-0.68,-12566.43,22181.61,5.41,-18.36,-2.51,-14.25,-175.77,-15.46,-31.13,94.59,103.27,-8.18,4.75,-10.56,5.58,3.99,4.01,14.34,8.61,-46.14,90.45,6.75,549.03,19.69,80.31,47.24,148.04,1.77,240.57,527.05,29.35,28.87,146.63,0.78,0.0,1.7,0.84,2.19,0.94,8.94,3.84,8.79,73.6,0.49,-397.8,0.0,0.0,-156668.0,0.0,-84.77887221524426,10232.0,0.24,71455.0,19.68547079424548,13.226626881585085,-18.485457519298436,-0.9570395576350489,51574.0,111.73540136613424,-16.100913556327587,-12.626262626262626,0.13226626881585085,1,0,-12.626262626262626,-439.76964769647697,0.0,1,0,1,0,1,0.09854170175762163,106349.0,70829622875.29213,5.213873330720277,-3282654248.0154934,0.188208562447009,2,8495.0,2.217831145311662e-06,-27399.0,-4.2257639210423327e-05
49,(주)선앤엘,002820,2018.0,1,-1.08,74587.51,6091.03,7.98,-1.62,-1.06,-1.48,-3.02,-1.64,-62.3,92.02,101.26,-0.97,1.08,-0.5,10.26,1.04,1.7,2.63,2.84,1939.17,44.67,25.09,80.73,40.79,59.21,2017.94,102.79,25.97,147.68,95.72,1.21,40.22,98.6,0.91,2.16,44.89,1.58,7.66,2.59,8.1,4.99,1.7,2.09,0.99,0.42,0.33,0.0,132942.0,0.0,-2.7100895864849814,0.0,2.8,81298.0,40.793850306717076,13.00077398885712,1.6360403467768414,8.511277500462192,345996.0,-3.7460616922931798,-9.582498448158857,-15.077989601386482,0.1300077398885712,0,0,-15.077989601386482,110.8987714634672,0.0,0,0,1,0,0,0.17020068486731016,255097.0,-210882630677.5355,2.3404237334034605,-1026875769.1209311,-1.3628799805744316,1,1670.0,-0.0001106430707943,40333.0,0.0001217085306341
50,신풍,002870,2012.0,1,-7.91,7893.44,-530.16,1.8,-11.57,-6.21,-7.86,-13.85,-8.0,-78.97,98.2,110.96,0.63,-0.44,-8.16,10.44,-0.38,-0.67,3.88,3.99,460.58,55.33,12.92,123.89,50.23,49.77,527.43,127.88,37.89,113.74,80.46,12.06,23.71,47.21,0.68,1.22,6.95,1.53,9.2,1.46,8.82,8.22,1.48,1.52,0.75,80.89,3.3,0.0,79717.0,0.0,-11.918454380976996,0.0,0.2,7156.0,50.22636048384894,3.9079267127215136,4.930348230197524,-4.252036005143592,81789.0,-14.188413775086536,0.41172677216131753,11.351351351351353,0.039079267127215135,1,0,11.351351351351353,-1102.4844720496894,0.0,0,0,0,0,1,0.06043368380309544,91973.0,-550102815225.345,8.167756805621416,4818662403.831251,0.37348100062102585,3,67.0,4.057238643357022e-06,0.0,0.0
51,(주)대유에이텍,002880,2018.0,0,0.49,97916.21,12067.46,15.08,-3.63,0.93,-4.51,-27.72,-5.31,-59.5,84.92,99.4,-2.99,1.09,-3.16,8.64,1.03,1.72,5.12,5.18,83.56,42.96,29.0,75.33,19.15,80.85,183.56,69.33,7.62,103.82,212.39,-19.0,30.08,157.11,1.24,5.83,21.66,1.58,4.69,4.12,11.49,7.15,2.11,3.36,1.24,-19.74,0.0,0.0,-15372.0,7718.0,-9.597327394209355,11817.0,0.54,111919.0,19.14800338586368,12.581091547593754,-0.7388950940802474,-2.8484593360859582,507385.0,-19.10978354813893,3.7721899021924443,1.0416666666666665,0.12581091547593753,1,0,1.0416666666666665,-71.95017182130584,1.0,0,0,1,0,1,0.06833749310138493,170337.0,-50072340764.6681,2.3404237334034605,-1433779498.6700132,-2.4904143057614774,1,-1730279.0,-0.0041330664899742,-2213934.0,-0.0031032349530407
52,티와이엠(주),002900,2017.0,1,-0.19,85103.76,8871.65,19.01,-4.28,-0.2,-5.07,-23.07,-5.5,-68.33,80.99,100.36,-3.75,1.68,-3.08,14.31,1.58,2.73,4.79,5.67,86.59,60.84,44.5,155.34,20.27,79.73,186.59,123.23,8.44,98.18,61.51,11.47,38.4,189.45,1.18,4.38,16.16,1.62,8.19,3.3,4.74,4.41,3.03,3.85,1.1,-27.45,0.95,0.0,55954.0,46361.0,-45.279309680409526,4484.0,7.9,68848.0,20.26860820919164,12.829983340104134,-4.51518079406683,-1.7416080791731996,210157.0,-18.190433925791094,47.22634795281712,-2.9197080291970803,0.12829983340104134,1,0,-2.9197080291970803,-81.5698521757235,0.0,1,0,1,0,1,0.09892280886207584,108765.0,-122095250360.56435,7.191380572470883,-1586136984.1385098,-0.9512880776644826,2,18172.0,5.1609229320116295e-05,1261764.0,0.0013920416183833
53,금호건설(주),002990,2012.0,0,-1.6,-63421.72,91001.99,7.07,-48.53,-5.58,-25.94,-175.77,-59.35,-102.02,92.93,110.99,-23.36,6.34,-22.54,0.0,3.78,3.47,15.63,8.19,-46.14,55.09,1.04,122.69,0.75,99.25,45.99,78.45,5.36,2273.55,3724.83,-15.14,34.2,461.24,0.53,22.11,2.1,0.55,2.57,0.78,192.98,3.98,1.72,27.11,0.42,0.0,0.0,0.0,-156668.0,4414.0,-75.82797212225957,778.0,3.25,460184.0,0.7515131441051425,23.81615072700784,-37.17103047178497,-62.75794469665704,867697.0,-71.80994602929837,-10.975940550277928,-9.679572763684913,0.23816150727007843,0,0,-9.679572763684913,93.22946175637394,1.0,1,0,1,0,1,0.19918351775703047,14520.0,82059125843.79022,5.213873330720277,5398183967.816926,-3.2181733578258065,4,-672869.0,-0.001597517375986,231961.0,0.0005216179019861
54,(주)혜인,003010,2013.0,0,0.17,24266.27,3889.21,14.46,-2.95,0.5,-2.81,-4.56,-2.99,-77.22,85.54,99.68,-2.07,1.7,-1.19,9.04,1.62,2.8,5.04,4.53,1632.04,52.48,59.59,110.45,41.96,58.04,1626.91,99.94,4.06,48.71,30.56,-0.03,37.81,90.11,0.96,2.28,36.42,1.65,11.55,4.44,2.85,5.73,2.13,2.35,0.92,65.21,0.57,0.0,98280.0,1520.0,-29.24982436054227,375.0,0.13,5639.0,41.96469920048932,2.463628817335838,-8.67086157983569,5.652393778961165,108760.0,-5.721324669715946,15.88636386662749,6.0344827586206895,0.024636288173358382,1,0,6.0344827586206895,-78.38398506379006,1.0,1,0,0,0,1,0.031864812177581615,96053.0,-124026842101.25223,0.0393510377629749,-10338582308.010578,-0.2879488486097213,2,-218.0,-3.2127178844753225e-06,120750.0,0.0016599169131892
55,에이프로젠제약(주),003060,2012.0,1,-5.51,-10795.66,2008.1,30.65,-73.65,-14.73,-23.75,-35.03,-31.78,-59.27,69.35,148.54,-6.04,5.95,-21.83,19.65,3.49,5.96,17.93,13.13,15.41,69.65,11.79,229.52,73.6,26.4,115.41,344.39,75.45,317.22,18.92,49.43,14.79,20.09,0.32,0.48,0.8,1.0,26.01,0.58,5.1,1.39,0.85,2.08,0.37,-50.9,0.0,0.0,-29029.0,39.0,-70.70651553960863,27.0,0.5,3587.0,73.59883115069347,3.8535500574755863,-19.98641841594031,-37.004471687685275,28248.0,-6.77661659046375,-32.625740677932285,-15.846994535519126,0.03853550057475586,1,0,-15.846994535519126,-149.45745867559071,0.0,1,1,0,0,1,0.019014697062720146,68508.0,-176691383180.48535,5.164150771386816,2120838390.4244592,0.4282182613996791,4,1439.0,3.295172284940791e-06,-697230.0,-0.0014450180268165
56,코오롱글로벌(주),003070,2013.0,1,0.31,182911.09,57856.51,9.08,-2.07,1.32,-2.92,-18.93,-3.34,-18.05,90.92,99.41,-1.58,1.58,-0.7,4.28,1.53,2.65,7.44,6.99,-10.78,59.68,10.18,148.03,16.13,83.87,89.21,97.9,6.58,392.64,426.42,-1.28,38.72,240.14,1.41,8.74,8.75,1.68,5.25,2.32,20.52,4.91,4.34,9.53,1.07,-8.46,0.0,0.0,-65383.0,5907.0,-60.97212821955286,9064.0,2.79,465763.0,16.125046260378618,19.088702303654152,-11.639501167339693,119.21650546319869,983742.0,-11.575924019795126,-9.776503010602879,-0.9911894273127754,0.1908870230365415,1,0,-0.9911894273127754,-218.43776355608475,1.0,1,0,1,0,1,0.03139796353821959,393450.0,11157774359.571968,0.7792699190093223,-191596862.0483583,-2.30186499684161,3,-1275458.0,-0.0022855912672172,-631010.0,-0.0012435818773199
57,(주)디아이,003160,2012.0,0,0.33,26391.82,2117.1,25.54,2.65,1.3,1.32,1.59,1.71,9.71,74.46,98.81,-2.82,2.25,2.45,18.4,2.03,2.65,6.08,6.75,547.57,47.38,28.97,90.05,57.16,42.84,607.76,169.97,27.78,66.26,29.07,19.5,30.13,52.72,0.5,0.87,5.48,1.17,8.83,1.62,3.47,5.67,0.91,2.15,0.65,38.47,0.0,0.0,50884.0,0.0,-28.7827526634034,52.0,2.91,21012.0,57.16329558932247,11.175347434595071,-0.12748259065871317,-22.991021665551976,98935.0,-1.1850912032950867,7.940064577659807,-17.307692307692307,0.11175347434595072,1,0,-17.307692307692307,-142.20084315209166,0.0,1,0,1,0,1,0.0842614222879788,107480.0,-106484586732.04,5.164150771386816,3023997319.7186556,0.07961745999139011,0,4864.0,9.024064866242323e-06,134680.0,4.646219971830097e-05
